transaction_id,operator_id,player_id,transaction_date,transaction_type,payment_method,amount_usd,currency,status,processing_time_sec,fee_usd,country,is_first_deposit
TXN0009344,OP0007,PLR004144,2024-05-31 03:50:36,Refund,Mobile Money,609.9,GBP,Completed,1764,9.48,CA,1
TXN0009345,OP0070,PLR004588,2024-08-03 20:16:23,Withdrawal,E-Wallet,2567.18,EUR,Completed,2826,18.67,PH,0
TXN0009346,OP0031,PLR005221,2024-12-17 22:19:35,Deposit,Crypto,2180.52,USD,Pending,,34.74,GB,0
TXN0009347,OP0055,PLR003569,2024-08-16 20:08:51,Withdrawal,Crypto,856.92,GBP,Completed,1861,21.25,DE,0
TXN0009348,OP0023,PLR001292,2024-03-03 07:19:38,Bonus Credit,Mobile Money,3648.12,GBP,Completed,5162,86.21,CA,0
TXN0009349,OP0013,PLR007397,2024-01-19 03:03:10,Deposit,Bank Transfer,1214.78,GBP,Failed,,34.04,ZA,0
TXN0009350,OP0007,PLR006009,2024-06-06 03:14:40,Deposit,Crypto,1451.05,INR,Completed,5334,16.39,AU,0
TXN0009351,OP0056,PLR000095,2023-03-16 17:16:02,Deposit,Card,4219.13,USD,Completed,199,22.69,AU,0
TXN0009352,OP0031,PLR002192,2023-09-05 10:47:16,Deposit,Crypto,1096.66,USD,Completed,6121,11.3,IN,0
TXN0009353,OP0022,PLR007704,2023-02-23 01:38:05,Withdrawal,Crypto,1196.47,GBP,Completed,4770,25.59,ZA,1
TXN0009354,OP0026,PLR007585,2023-09-30 23:22:55,Deposit,Crypto,4302.82,INR,Pending,,126.23,PH,0
TXN0009355,OP0030,PLR005980,2023-04-08 21:41:40,Deposit,Bank Transfer,1726.35,USD,Pending,,18.62,IN,0
TXN0009356,OP0055,PLR002744,2024-09-14 19:01:46,Withdrawal,Bank Transfer,4269.84,BTC,Completed,2593,48.69,ZA,0
TXN0009357,OP0055,PLR004033,2024-11-22 04:46:39,Withdrawal,E-Wallet,3912.95,EUR,Completed,7094,82.12,ZA,0
TXN0009358,OP0003,PLR006590,2023-03-04 05:56:45,Withdrawal,Crypto,1029.77,GBP,Reversed,,10.22,CA,0
TXN0009359,OP0033,PLR002945,2023-02-07 16:59:48,Deposit,Crypto,3859.8,BTC,Completed,6115,66.55,ZA,0
TXN0009360,OP0075,PLR006355,2023-05-28 07:50:39,Deposit,Mobile Money,3468.73,USD,Completed,5094,20.78,AU,0
TXN0009361,OP0076,PLR004383,2023-10-31 03:34:25,Withdrawal,Bank Transfer,383.43,USD,Completed,649,9.44,PH,0
TXN0009362,OP0049,PLR004862,2024-07-02 01:32:42,Bonus Credit,E-Wallet,4624.67,GBP,Completed,1473,70.01,PH,0
TXN0009363,OP0004,PLR001072,2024-05-07 03:02:05,Deposit,Mobile Money,1667.41,EUR,Completed,5239,33.09,KE,0
TXN0009364,OP0040,PLR001822,2024-09-13 00:17:15,Deposit,Bank Transfer,1994.59,USD,Completed,2406,31.48,PH,0
TXN0009365,OP0030,PLR004636,2024-04-26 19:50:51,Refund,Bank Transfer,418.61,USD,Completed,7183,4.18,DE,0
TXN0009366,OP0025,PLR004069,2023-03-28 15:52:09,Deposit,Mobile Money,4143.98,USD,Pending,,67.93,GB,0
TXN0009367,OP0034,PLR005044,2024-01-21 15:01:21,Withdrawal,Bank Transfer,2821.21,EUR,Completed,981,71.28,IN,0
TXN0009368,OP0059,PLR000460,2023-06-25 15:40:21,Deposit,E-Wallet,410.83,INR,Completed,6776,8.07,AU,0
TXN0009369,OP0056,PLR005846,2024-10-14 07:21:38,Deposit,E-Wallet,2531.11,USD,Completed,851,72.93,PH,0
TXN0009370,OP0075,PLR002534,2023-10-15 14:54:14,Deposit,Crypto,2617.09,USD,Completed,6961,23.31,AU,0
TXN0009371,OP0077,PLR007995,2023-07-03 16:46:47,Deposit,Bank Transfer,1187.77,EUR,Completed,388,31.14,ZA,0
TXN0009372,OP0038,PLR005775,2023-08-14 21:39:47,Withdrawal,Bank Transfer,2545.93,EUR,Pending,,71.61,ZA,0
TXN0009373,OP0052,PLR005142,2024-01-02 09:31:55,Withdrawal,Bank Transfer,2187.38,EUR,Completed,3142,30.53,BR,0
TXN0009374,OP0009,PLR004516,2023-08-10 11:04:12,Deposit,Card,4977.37,EUR,Completed,1030,112.02,PH,0
TXN0009375,OP0047,PLR007105,2023-09-07 01:15:05,Deposit,Mobile Money,1878.11,BTC,Completed,2917,14.18,KE,0
TXN0009376,OP0003,PLR006003,2023-02-14 16:57:10,Deposit,Mobile Money,1180.78,EUR,Completed,3894,16.91,GB,0
TXN0009377,OP0023,PLR000145,2024-01-05 03:12:56,Deposit,Bank Transfer,4642.8,USD,Completed,4910,81.66,IN,0
TXN0009378,OP0043,PLR000030,2023-07-01 18:32:48,Deposit,Bank Transfer,1880.31,BTC,Completed,5689,33.94,IN,0
TXN0009379,OP0069,PLR007259,2023-08-22 23:02:07,Withdrawal,E-Wallet,4513.66,EUR,Pending,,73.43,IN,0
TXN0009380,OP0063,PLR002903,2023-05-11 13:00:51,Withdrawal,Bank Transfer,2218.48,USD,Failed,,23.05,PH,0
TXN0009381,OP0079,PLR005790,2024-05-08 21:05:49,Deposit,Mobile Money,1151.74,GBP,Completed,3012,34.43,GB,1
TXN0009382,OP0001,PLR001819,2024-11-12 18:58:05,Withdrawal,Crypto,2285.75,BTC,Completed,1029,61.43,BR,0
TXN0009383,OP0059,PLR002552,2024-03-27 17:18:51,Deposit,Mobile Money,4426.22,BTC,Completed,1936,101.59,AU,0
TXN0009384,OP0042,PLR005783,2023-01-11 03:50:01,Deposit,E-Wallet,4296.36,USD,Completed,5717,119.33,PH,0
TXN0009385,OP0008,PLR007576,2023-11-26 09:22:10,Withdrawal,Card,1305.19,EUR,Failed,,15.66,IN,0
TXN0009386,OP0009,PLR006938,2023-11-24 17:07:50,Deposit,Card,2876.57,GBP,Completed,4368,48.67,NG,0
TXN0009387,OP0017,PLR004912,2023-10-01 21:43:14,Withdrawal,Card,2065.33,USD,Completed,6523,39.95,ZA,0
TXN0009388,OP0003,PLR007740,2023-02-06 05:09:38,Withdrawal,Mobile Money,4536.26,USD,Failed,,117.85,BR,0
TXN0009389,OP0014,PLR000726,2023-07-01 10:02:48,Withdrawal,E-Wallet,1485.15,USD,Failed,,20.34,AU,0
TXN0009390,OP0046,PLR004096,2023-03-04 12:27:02,Deposit,Crypto,2275.44,INR,Completed,1172,63.09,KE,0
TXN0009391,OP0044,PLR005007,2023-11-21 22:55:22,Deposit,Bank Transfer,1781.38,USD,Completed,3904,29.61,IN,0
TXN0009392,OP0043,PLR003098,2024-05-12 16:18:41,Deposit,Mobile Money,4572.12,USD,Completed,2624,81.15,ZA,0
TXN0009393,OP0015,PLR007955,2023-01-31 02:20:26,Withdrawal,Mobile Money,3690.03,USD,Completed,1910,66.92,NG,0
TXN0009394,OP0007,PLR007298,2023-03-12 11:16:43,Deposit,E-Wallet,4863.68,USD,Pending,,90.41,NG,0
TXN0009395,OP0059,PLR006646,2024-04-01 23:25:46,Withdrawal,E-Wallet,2354.23,EUR,Completed,1978,12.55,AU,0
TXN0009396,OP0007,PLR002351,2024-08-14 15:56:44,Deposit,Mobile Money,3572.97,GBP,Completed,4200,44.31,IN,1
TXN0009397,OP0022,PLR005651,2023-12-24 11:58:39,Withdrawal,Crypto,753.27,GBP,Completed,481,4.83,NG,0
TXN0009398,OP0023,PLR003323,2023-03-13 13:36:55,Withdrawal,Card,1543.46,USD,Completed,4936,21.12,CA,0
TXN0009399,OP0024,PLR006317,2024-06-28 02:39:35,Deposit,E-Wallet,4407.68,EUR,Failed,,27.41,DE,0
TXN0009400,OP0030,PLR001920,2024-09-05 10:30:47,Deposit,E-Wallet,4855.07,EUR,Completed,1850,145.26,AU,0
TXN0009401,OP0020,PLR001330,2023-08-07 00:41:10,Withdrawal,Mobile Money,133.83,INR,Completed,3657,2.41,NG,1
TXN0009402,OP0029,PLR006593,2024-01-28 16:10:16,Deposit,Card,2231.34,USD,Failed,,28.02,KE,0
TXN0009403,OP0054,PLR007420,2023-05-27 13:44:03,Deposit,Crypto,2757.6,USD,Completed,5804,41.26,IN,0
TXN0009404,OP0010,PLR003797,2024-04-26 00:04:38,Bonus Credit,Crypto,1943.51,INR,Completed,1492,54.67,IN,0
TXN0009405,OP0078,PLR002773,2023-11-17 20:42:29,Withdrawal,Mobile Money,625.28,USD,Completed,2172,16.48,IN,0
TXN0009406,OP0058,PLR001316,2023-10-15 00:43:09,Deposit,Crypto,1018.19,USD,Completed,2589,19.62,BR,0
TXN0009407,OP0021,PLR002133,2024-07-22 05:12:44,Deposit,Mobile Money,291.37,GBP,Completed,2759,7.9,DE,0
TXN0009408,OP0065,PLR004536,2024-08-05 10:59:27,Deposit,Crypto,1705.28,GBP,Completed,6407,25.33,BR,1
TXN0009409,OP0068,PLR007570,2024-10-14 12:52:25,Withdrawal,Crypto,4428.39,USD,Completed,4708,117.89,PH,0
TXN0009410,OP0018,PLR001301,2024-09-19 10:30:01,Deposit,E-Wallet,3522.47,USD,Completed,1031,21.47,AU,0
TXN0009411,OP0071,PLR005709,2023-09-13 11:32:54,Withdrawal,E-Wallet,71.36,USD,Completed,1241,0.44,GB,0
TXN0009412,OP0041,PLR002481,2023-05-02 17:27:59,Bonus Credit,Mobile Money,315.92,INR,Completed,3791,3.8,BR,0
TXN0009413,OP0042,PLR000390,2024-09-04 10:12:54,Deposit,Mobile Money,4400.23,USD,Completed,1351,96.16,PH,0
TXN0009414,OP0040,PLR005964,2023-07-29 08:44:01,Deposit,Bank Transfer,1888.91,USD,Completed,1800,54.05,PH,0
TXN0009415,OP0013,PLR002151,2024-06-27 20:47:18,Deposit,Mobile Money,246.31,USD,Pending,,5.2,CA,0
TXN0009416,OP0002,PLR003061,2023-10-19 10:10:12,Deposit,Bank Transfer,827.5,GBP,Failed,,24.75,ZA,0
TXN0009417,OP0027,PLR003242,2024-07-15 01:55:19,Withdrawal,Crypto,3185.77,EUR,Completed,5533,22.07,DE,0
TXN0009418,OP0029,PLR004059,2024-01-11 23:48:11,Withdrawal,Crypto,3296.66,GBP,Completed,4756,83.1,AU,1
TXN0009419,OP0076,PLR007258,2024-06-28 03:19:25,Deposit,Card,1923.9,USD,Completed,2701,53.26,IN,0
TXN0009420,OP0066,PLR003041,2023-03-09 15:34:29,Withdrawal,E-Wallet,2733.99,EUR,Pending,,57.26,KE,0
TXN0009421,OP0049,PLR002215,2023-09-20 23:50:28,Bonus Credit,Bank Transfer,3445.64,USD,Failed,,38.93,ZA,0
TXN0009422,OP0010,PLR006802,2024-04-30 20:34:19,Withdrawal,Crypto,1466.25,BTC,Reversed,,11.07,CA,0
TXN0009423,OP0015,PLR007476,2024-05-12 11:33:42,Withdrawal,Bank Transfer,4230.72,GBP,Completed,86,121.27,NG,1
TXN0009424,OP0017,PLR007182,2024-02-01 20:58:03,Deposit,Mobile Money,40.89,GBP,Failed,,0.46,IN,0
TXN0009425,OP0038,PLR003429,2024-08-08 11:57:33,Withdrawal,Card,1712.42,USD,Completed,4393,35.41,PH,0
TXN0009426,OP0016,PLR004168,2024-09-03 16:43:29,Withdrawal,Card,4735.19,EUR,Completed,2815,46.4,BR,0
TXN0009427,OP0028,PLR005736,2023-08-26 21:11:04,Withdrawal,Crypto,491.37,GBP,Completed,4287,4.03,IN,0
TXN0009428,OP0033,PLR002280,2023-01-18 15:49:10,Withdrawal,E-Wallet,1963.14,GBP,Pending,,47.36,BR,0
TXN0009429,OP0047,PLR001810,2024-04-07 10:34:52,Withdrawal,Card,775.98,USD,Pending,,9.41,CA,1
TXN0009430,OP0056,PLR004218,2023-01-14 15:58:49,Withdrawal,Bank Transfer,835.11,INR,Completed,5106,14.01,CA,0
TXN0009431,OP0043,PLR005662,2024-07-12 10:41:00,Withdrawal,Bank Transfer,1183.86,GBP,Completed,1763,31.97,DE,0
TXN0009432,OP0006,PLR004746,2024-04-19 22:31:49,Deposit,Card,2930.74,GBP,Completed,4489,70.02,AU,0
TXN0009433,OP0001,PLR005687,2023-03-31 23:37:08,Deposit,Crypto,2612.93,GBP,Failed,,40.67,KE,0
TXN0009434,OP0040,PLR003127,2024-05-28 21:41:50,Bonus Credit,Mobile Money,3747.99,USD,Pending,,85.49,DE,0
TXN0009435,OP0078,PLR003441,2023-09-17 00:30:34,Deposit,Card,213.11,USD,Completed,116,4.28,NG,0
TXN0009436,OP0059,PLR007343,2024-01-26 04:49:42,Deposit,Bank Transfer,3170.79,EUR,Completed,2087,58.61,BR,0
TXN0009437,OP0050,PLR004965,2024-02-05 05:22:15,Bonus Credit,Crypto,4599.51,GBP,Completed,6511,88.04,CA,0
TXN0009438,OP0019,PLR003175,2024-06-04 15:19:44,Withdrawal,Card,2665.45,INR,Completed,896,21.45,KE,0
TXN0009439,OP0039,PLR003066,2023-07-30 07:32:32,Withdrawal,Card,20.03,USD,Completed,7098,0.54,KE,0
TXN0009440,OP0025,PLR005758,2023-10-17 00:14:26,Refund,Card,4612.25,USD,Completed,2160,118.28,PH,0
TXN0009441,OP0075,PLR004041,2023-06-25 18:50:30,Deposit,Bank Transfer,4349.86,GBP,Completed,6326,51.24,AU,0
TXN0009442,OP0004,PLR003487,2023-01-29 19:25:30,Bonus Credit,Bank Transfer,2824.7,USD,Completed,4790,28.11,GB,0
TXN0009443,OP0061,PLR005784,2024-07-02 18:00:38,Deposit,Card,1311.88,USD,Completed,6927,12.45,AU,0
TXN0009444,OP0058,PLR003294,2023-12-24 07:28:37,Deposit,Crypto,4327.42,GBP,Pending,,125.73,NG,0
TXN0009445,OP0063,PLR005081,2023-11-01 11:33:08,Deposit,Mobile Money,3416.28,EUR,Failed,,30.15,AU,0
TXN0009446,OP0080,PLR000501,2024-09-18 03:36:37,Withdrawal,E-Wallet,169.9,BTC,Completed,6420,4.06,AU,0
TXN0009447,OP0063,PLR005892,2024-04-20 16:32:48,Deposit,Bank Transfer,2333.24,USD,Completed,4371,32.56,KE,0
TXN0009448,OP0031,PLR002160,2023-02-24 05:57:21,Bonus Credit,Mobile Money,4425.56,INR,Completed,1064,26.56,IN,0
TXN0009449,OP0032,PLR004645,2023-10-24 10:44:32,Withdrawal,E-Wallet,1506.46,USD,Completed,6174,8.19,PH,0
TXN0009450,OP0075,PLR001296,2023-07-23 21:03:21,Deposit,E-Wallet,474.33,EUR,Completed,5991,9.69,NG,1
TXN0009451,OP0080,PLR002953,2024-04-26 12:53:14,Bonus Credit,Card,3215.27,GBP,Completed,643,55.31,ZA,0
TXN0009452,OP0066,PLR004768,2023-01-26 09:09:15,Deposit,Mobile Money,1330.1,GBP,Completed,4518,27.88,CA,0
TXN0009453,OP0006,PLR001663,2023-08-15 06:34:26,Withdrawal,E-Wallet,4039.4,GBP,Pending,,34.19,CA,0
TXN0009454,OP0014,PLR004484,2024-02-01 14:57:45,Deposit,E-Wallet,4044.18,EUR,Completed,6992,78.84,GB,0
TXN0009455,OP0036,PLR003956,2023-04-27 17:53:49,Deposit,E-Wallet,2535.52,EUR,Completed,1883,75.09,ZA,0
TXN0009456,OP0065,PLR005001,2023-01-27 04:46:17,Withdrawal,Bank Transfer,4442.47,USD,Completed,2582,56.41,IN,0
TXN0009457,OP0080,PLR005758,2023-02-15 12:09:03,Deposit,Mobile Money,2895.64,USD,Reversed,,31.86,BR,1
TXN0009458,OP0056,PLR005002,2023-02-03 12:42:06,Withdrawal,Card,2847.91,EUR,Completed,657,16.84,DE,0
TXN0009459,OP0044,PLR003238,2023-03-25 21:23:47,Bonus Credit,Bank Transfer,4567.42,GBP,Completed,6013,45.84,DE,0
TXN0009460,OP0004,PLR002289,2023-07-04 03:20:02,Deposit,Crypto,4829.42,BTC,Completed,4853,106.19,BR,0
TXN0009461,OP0076,PLR000291,2023-10-04 05:53:41,Deposit,Bank Transfer,4746.07,USD,Completed,2604,85.0,BR,0
TXN0009462,OP0072,PLR005385,2023-08-04 08:41:23,Deposit,Crypto,4538.36,USD,Pending,,75.17,GB,0
TXN0009463,OP0001,PLR000303,2024-10-30 23:00:34,Withdrawal,Mobile Money,1130.21,GBP,Reversed,,10.15,KE,0
TXN0009464,OP0018,PLR000120,2023-12-01 00:58:19,Withdrawal,E-Wallet,1705.19,USD,Completed,5091,32.55,IN,0
TXN0009465,OP0003,PLR006411,2024-10-30 01:47:41,Deposit,Crypto,1826.17,BTC,Completed,586,20.24,GB,0
TXN0009466,OP0026,PLR003977,2023-07-01 10:47:18,Withdrawal,Card,3977.57,EUR,Completed,1521,93.5,ZA,0
TXN0009467,OP0071,PLR005333,2024-09-30 20:05:54,Deposit,E-Wallet,4336.18,BTC,Completed,7018,120.14,NG,0
TXN0009468,OP0057,PLR006967,2024-09-14 13:51:43,Deposit,E-Wallet,2464.86,GBP,Completed,4579,53.29,NG,0
TXN0009469,OP0032,PLR001957,2023-12-26 09:51:51,Deposit,Crypto,156.31,USD,Completed,4419,3.2,AU,0
TXN0009470,OP0060,PLR000328,2023-05-26 00:25:14,Refund,Card,4775.88,EUR,Completed,5059,88.47,BR,0
TXN0009471,OP0052,PLR001520,2024-09-23 05:01:46,Deposit,Mobile Money,531.77,USD,Completed,4204,11.21,ZA,0
TXN0009472,OP0017,PLR002721,2024-07-15 02:18:16,Withdrawal,Mobile Money,4581.13,GBP,Completed,2115,103.2,GB,1
TXN0009473,OP0053,PLR001101,2023-03-05 02:01:22,Withdrawal,E-Wallet,437.04,INR,Completed,601,9.34,GB,0
TXN0009474,OP0010,PLR007614,2024-10-19 09:19:04,Deposit,Bank Transfer,2422.4,USD,Completed,4184,49.83,ZA,0
TXN0009475,OP0021,PLR001933,2023-09-24 20:45:32,Deposit,Card,1375.6,USD,Pending,,28.41,IN,0
TXN0009476,OP0031,PLR002248,2023-02-26 02:12:45,Deposit,Bank Transfer,2355.42,USD,Completed,5920,57.97,ZA,0
TXN0009477,OP0029,PLR000695,2023-10-21 07:54:39,Deposit,Bank Transfer,4908.36,INR,Completed,2735,128.18,ZA,0
TXN0009478,OP0063,PLR003971,2024-06-12 06:02:14,Deposit,Crypto,4510.82,GBP,Completed,515,125.18,BR,0
TXN0009479,OP0072,PLR007602,2024-01-27 08:27:51,Deposit,Mobile Money,3945.75,USD,Completed,4832,104.67,CA,0
TXN0009480,OP0029,PLR005169,2024-08-21 11:59:38,Withdrawal,E-Wallet,148.48,BTC,Reversed,,1.19,NG,0
TXN0009481,OP0003,PLR003015,2024-10-27 20:59:38,Deposit,Mobile Money,544.22,USD,Completed,3923,5.92,KE,0
TXN0009482,OP0056,PLR006555,2023-11-30 12:41:51,Deposit,Bank Transfer,1615.28,GBP,Pending,,30.1,KE,0
TXN0009483,OP0075,PLR004780,2023-02-20 17:43:17,Bonus Credit,Mobile Money,706.2,BTC,Pending,,7.83,KE,0
TXN0009484,OP0053,PLR000258,2024-06-19 23:49:26,Bonus Credit,Bank Transfer,1922.18,INR,Reversed,,40.72,PH,0
TXN0009485,OP0050,PLR002015,2024-04-10 20:43:43,Deposit,Mobile Money,3267.18,GBP,Completed,1331,33.44,ZA,0
TXN0009486,OP0007,PLR003631,2024-02-09 12:21:22,Withdrawal,Card,2174.51,EUR,Completed,4814,22.69,GB,0
TXN0009487,OP0022,PLR000773,2024-07-02 10:16:17,Withdrawal,Bank Transfer,4355.47,USD,Pending,,100.15,NG,0
TXN0009488,OP0074,PLR001561,2023-12-05 10:04:46,Deposit,E-Wallet,679.29,USD,Completed,3567,19.59,CA,0
TXN0009489,OP0014,PLR004906,2024-08-30 05:30:12,Withdrawal,E-Wallet,2314.55,USD,Completed,2244,25.26,AU,0
TXN0009490,OP0020,PLR006101,2024-10-25 21:16:14,Bonus Credit,E-Wallet,4923.68,INR,Completed,5017,124.97,BR,0
TXN0009491,OP0065,PLR003386,2023-10-22 22:25:03,Deposit,Crypto,1034.92,USD,Completed,5489,7.48,CA,0
TXN0009492,OP0057,PLR002390,2024-01-13 19:17:35,Withdrawal,Mobile Money,1942.44,BTC,Completed,4384,10.69,NG,0
TXN0009493,OP0026,PLR005018,2024-11-14 19:28:42,Deposit,Bank Transfer,847.21,EUR,Completed,3780,15.15,AU,0
TXN0009494,OP0011,PLR004978,2024-04-22 12:24:45,Deposit,Card,3189.54,EUR,Completed,5893,59.97,KE,0
TXN0009495,OP0053,PLR006948,2024-07-14 03:47:43,Withdrawal,Card,3195.68,USD,Completed,6319,23.79,ZA,1
TXN0009496,OP0070,PLR003344,2024-06-20 06:50:46,Withdrawal,Mobile Money,1517.5,USD,Failed,,36.6,PH,0
TXN0009497,OP0022,PLR004996,2023-08-31 18:46:19,Deposit,Crypto,4684.25,USD,Completed,4372,23.99,KE,0
TXN0009498,OP0050,PLR002585,2024-04-27 08:33:15,Deposit,Bank Transfer,240.24,EUR,Failed,,1.51,AU,1
TXN0009499,OP0070,PLR007493,2023-01-21 16:34:41,Withdrawal,Bank Transfer,3856.11,BTC,Pending,,112.76,PH,1
TXN0009500,OP0033,PLR000505,2023-11-28 17:08:34,Refund,Crypto,3695.54,GBP,Completed,3555,60.18,DE,0
TXN0009501,OP0049,PLR000528,2024-02-15 16:48:57,Bonus Credit,E-Wallet,1164.76,GBP,Completed,5956,26.74,ZA,0
TXN0009502,OP0047,PLR005700,2024-12-03 01:52:07,Withdrawal,Crypto,3469.84,USD,Pending,,84.58,AU,1
TXN0009503,OP0009,PLR001735,2024-12-14 00:05:30,Withdrawal,Mobile Money,306.65,EUR,Completed,3292,2.34,BR,0
TXN0009504,OP0065,PLR006583,2023-08-28 01:02:49,Deposit,Mobile Money,554.86,USD,Completed,275,5.82,KE,0
TXN0009505,OP0067,PLR006160,2024-04-05 16:42:58,Withdrawal,E-Wallet,4485.88,EUR,Completed,6041,78.17,DE,0
TXN0009506,OP0059,PLR005187,2023-03-19 17:19:10,Deposit,Crypto,388.97,USD,Completed,4142,4.35,KE,0
TXN0009507,OP0012,PLR004820,2023-08-08 06:18:18,Bonus Credit,Bank Transfer,1178.78,BTC,Completed,4657,14.95,KE,0
TXN0009508,OP0059,PLR001711,2023-08-09 22:55:28,Bonus Credit,Crypto,218.99,USD,Completed,885,5.53,GB,0
TXN0009509,OP0078,PLR004061,2023-05-04 23:46:26,Withdrawal,Mobile Money,3644.89,EUR,Completed,4608,63.59,IN,0
TXN0009510,OP0041,PLR001365,2024-06-14 01:17:22,Deposit,Mobile Money,1189.61,GBP,Completed,5167,31.63,KE,0
TXN0009511,OP0002,PLR002842,2024-08-13 08:11:31,Withdrawal,Crypto,3202.3,INR,Completed,196,40.04,ZA,0
TXN0009512,OP0072,PLR002306,2023-12-23 21:41:47,Withdrawal,Mobile Money,625.58,EUR,Failed,,8.97,CA,0
TXN0009513,OP0068,PLR001353,2024-04-29 00:07:43,Withdrawal,Crypto,229.97,USD,Completed,6178,4.9,BR,0
TXN0009514,OP0031,PLR002472,2024-10-31 06:36:43,Deposit,Mobile Money,2450.21,EUR,Pending,,13.11,AU,0
TXN0009515,OP0018,PLR003988,2024-03-17 23:04:28,Withdrawal,Mobile Money,4929.6,USD,Completed,3705,94.46,NG,1
TXN0009516,OP0024,PLR006411,2024-01-21 13:14:12,Withdrawal,Bank Transfer,1716.68,GBP,Pending,,19.82,IN,0
TXN0009517,OP0060,PLR002364,2023-05-13 19:54:30,Bonus Credit,Bank Transfer,4648.18,BTC,Completed,6444,54.22,NG,1
TXN0009518,OP0003,PLR003684,2024-12-07 20:26:22,Withdrawal,Card,369.39,INR,Pending,,2.83,CA,0
TXN0009519,OP0004,PLR000570,2024-08-12 04:30:33,Deposit,Card,3129.81,USD,Completed,5716,52.36,DE,0
TXN0009520,OP0025,PLR002805,2024-09-05 16:53:46,Deposit,Bank Transfer,1819.09,GBP,Pending,,44.98,AU,0
TXN0009521,OP0035,PLR007781,2024-12-24 03:30:05,Deposit,E-Wallet,1656.7,USD,Completed,4807,16.29,KE,0
TXN0009522,OP0078,PLR002221,2023-10-27 03:26:07,Deposit,Bank Transfer,2255.59,GBP,Completed,5562,51.94,PH,0
TXN0009523,OP0033,PLR001845,2023-11-13 05:07:21,Withdrawal,Crypto,4924.88,BTC,Completed,6864,142.38,KE,0
TXN0009524,OP0069,PLR000645,2023-01-04 02:46:08,Bonus Credit,Card,3382.74,EUR,Pending,,75.66,ZA,0
TXN0009525,OP0050,PLR001232,2024-08-23 07:12:51,Withdrawal,E-Wallet,1018.85,USD,Completed,3239,13.26,GB,0
TXN0009526,OP0049,PLR005004,2024-04-27 11:55:51,Deposit,Card,1540.9,USD,Completed,1692,37.71,NG,0
TXN0009527,OP0041,PLR005920,2024-06-16 20:58:03,Deposit,Card,3639.2,USD,Completed,5463,18.79,KE,1
TXN0009528,OP0051,PLR005578,2023-07-11 01:45:44,Withdrawal,Mobile Money,2877.13,USD,Completed,3762,40.04,AU,0
TXN0009529,OP0016,PLR005093,2023-06-15 10:58:21,Withdrawal,Card,215.91,GBP,Completed,2409,2.05,DE,0
TXN0009530,OP0035,PLR001787,2024-10-07 08:47:08,Bonus Credit,Mobile Money,2057.75,INR,Completed,2499,10.31,KE,0
TXN0009531,OP0058,PLR004900,2024-10-25 03:38:10,Deposit,Crypto,2074.02,BTC,Pending,,42.92,KE,0
TXN0009532,OP0075,PLR003204,2024-04-04 22:02:30,Deposit,E-Wallet,774.38,EUR,Completed,920,21.48,NG,0
TXN0009533,OP0043,PLR006679,2023-03-22 07:13:57,Deposit,Mobile Money,2564.06,USD,Failed,,70.47,ZA,0
TXN0009534,OP0070,PLR001901,2024-04-15 08:12:26,Refund,Bank Transfer,1186.59,EUR,Completed,1657,17.33,CA,0
TXN0009535,OP0026,PLR001158,2023-05-21 05:12:10,Withdrawal,Mobile Money,2879.12,USD,Completed,4848,84.56,BR,0
TXN0009536,OP0056,PLR001404,2023-03-17 10:34:11,Deposit,Card,1599.98,GBP,Completed,1942,38.85,PH,0
TXN0009537,OP0016,PLR007031,2023-11-24 10:30:12,Deposit,Mobile Money,2911.33,USD,Completed,4669,27.52,GB,1
TXN0009538,OP0043,PLR001952,2024-11-04 00:38:57,Withdrawal,Mobile Money,2589.86,USD,Pending,,57.66,BR,0
TXN0009539,OP0057,PLR007371,2023-05-10 07:44:58,Withdrawal,Crypto,3335.67,BTC,Failed,,17.95,IN,0
TXN0009540,OP0026,PLR001320,2024-10-16 16:53:58,Deposit,E-Wallet,570.67,EUR,Failed,,5.9,ZA,0
TXN0009541,OP0058,PLR003192,2023-06-22 14:01:34,Withdrawal,Bank Transfer,888.68,GBP,Completed,5577,23.06,CA,0
TXN0009542,OP0015,PLR006451,2023-11-30 10:00:36,Bonus Credit,Card,554.75,INR,Completed,6405,15.62,PH,0
TXN0009543,OP0052,PLR002562,2023-03-19 18:38:20,Withdrawal,Mobile Money,2095.32,USD,Completed,1559,38.17,AU,1
TXN0009544,OP0069,PLR007559,2023-04-30 13:20:59,Deposit,Mobile Money,1878.27,INR,Completed,4352,42.74,KE,1
TXN0009545,OP0004,PLR006199,2023-04-22 20:23:03,Refund,Bank Transfer,1053.57,USD,Completed,7059,13.44,IN,1
TXN0009546,OP0048,PLR005738,2024-05-26 06:32:36,Withdrawal,Mobile Money,1492.85,GBP,Completed,5091,31.22,ZA,0
TXN0009547,OP0004,PLR003323,2024-05-31 15:34:44,Withdrawal,Card,3312.77,USD,Completed,671,56.07,AU,0
TXN0009548,OP0010,PLR001212,2023-07-09 06:35:03,Withdrawal,Card,4855.19,INR,Completed,6522,32.74,DE,0
TXN0009549,OP0050,PLR007657,2023-04-11 07:13:18,Deposit,Bank Transfer,4331.7,USD,Failed,,61.18,IN,0
TXN0009550,OP0051,PLR000746,2023-01-14 14:27:47,Deposit,Card,4220.82,EUR,Completed,4774,109.64,AU,0
