bet_id,operator_id,player_id,bet_date,sport,market_type,bet_type,stake_usd,odds,potential_payout_usd,status,actual_payout_usd,operator_margin_usd,live_bet,country
BET0009304,OP0034,PLR005801,2024-07-23,Tennis,Correct Score,Single,42.98,12.45,535.1,Lost,0,42.98,0,AU
BET0009305,OP0014,PLR000665,2023-03-22,Basketball,Correct Score,Accumulator,23.03,12.73,293.17,Lost,0,23.03,0,GB
BET0009306,OP0071,PLR002016,2024-12-05,Rugby,Match Winner,Single,26.52,11.39,302.06,Won,302.06,-275.54,0,PH
BET0009307,OP0022,PLR002481,2024-10-26,Esports,First Goal Scorer,Single,191.37,10.94,2093.59,Won,2093.59,-1902.22,0,NG
BET0009308,OP0058,PLR003610,2023-11-03,Rugby,Both Teams Score,Single,475.1,11.63,5525.41,Won,5525.41,-5050.31,1,ZA
BET0009309,OP0021,PLR006046,2024-06-02,Tennis,First Goal Scorer,Accumulator,64.93,8.71,565.54,Void,64.93,0.0,0,NG
BET0009310,OP0030,PLR004890,2023-11-21,Football,Both Teams Score,Single,75.31,10.63,800.55,Lost,0,75.31,1,AU
BET0009311,OP0070,PLR004271,2023-07-19,Tennis,Both Teams Score,Single,311.91,3.46,1079.21,Lost,0,311.91,0,AU
BET0009312,OP0010,PLR007527,2024-02-21,Esports,First Goal Scorer,Single,67.07,10.13,679.42,Lost,0,67.07,0,BR
BET0009313,OP0041,PLR001429,2024-12-06,Cricket,Match Winner,Single,2.25,3.56,8.01,Won,8.01,-5.76,1,ZA
BET0009314,OP0078,PLR003229,2023-07-23,Tennis,Match Winner,Single,6.29,13.68,86.05,Lost,0,6.29,0,IN
BET0009315,OP0033,PLR006716,2023-09-07,Rugby,Both Teams Score,Single,481.57,9.2,4430.44,Lost,0,481.57,1,BR
BET0009316,OP0069,PLR002896,2024-08-05,Football,Over/Under,Single,306.26,3.9,1194.41,Pending,0,306.26,1,DE
BET0009317,OP0035,PLR007139,2024-02-12,Rugby,Both Teams Score,Single,428.11,3.65,1562.6,Lost,0,428.11,0,DE
BET0009318,OP0074,PLR001423,2024-06-05,Rugby,Over/Under,Single,427.92,13.1,5605.75,Lost,0,427.92,1,DE
BET0009319,OP0033,PLR002823,2024-04-14,Tennis,First Goal Scorer,Accumulator,296.72,8.01,2376.73,Won,2376.73,-2080.01,0,PH
BET0009320,OP0011,PLR005440,2024-04-01,Esports,Asian Handicap,Accumulator,5.58,2.82,15.74,Won,15.74,-10.16,0,NG
BET0009321,OP0027,PLR007819,2024-04-19,Baseball,First Goal Scorer,Single,458.05,3.62,1658.14,Lost,0,458.05,0,BR
BET0009322,OP0075,PLR001084,2023-09-29,Baseball,Both Teams Score,Accumulator,11.73,8.09,94.9,Lost,0,11.73,1,IN
BET0009323,OP0010,PLR003469,2023-01-08,Baseball,Over/Under,Accumulator,81.34,7.2,585.65,Lost,0,81.34,1,IN
BET0009324,OP0052,PLR001804,2024-02-10,Tennis,First Goal Scorer,Single,493.72,9.48,4680.47,Lost,0,493.72,0,ZA
BET0009325,OP0055,PLR001948,2023-02-28,Baseball,Over/Under,Single,96.11,4.72,453.64,Lost,0,96.11,1,PH
BET0009326,OP0027,PLR006602,2024-09-28,Cricket,Over/Under,Single,89.56,13.16,1178.61,Lost,0,89.56,0,BR
BET0009327,OP0019,PLR007973,2023-06-04,Cricket,Over/Under,Accumulator,368.11,14.46,5322.87,Won,5322.87,-4954.76,0,PH
BET0009328,OP0014,PLR007424,2024-02-28,Baseball,First Goal Scorer,Single,177.15,6.14,1087.7,Won,1087.7,-910.55,0,CA
BET0009329,OP0041,PLR000673,2024-03-12,Football,Asian Handicap,Single,409.55,10.36,4242.94,Lost,0,409.55,0,AU
BET0009330,OP0080,PLR004654,2024-06-26,Baseball,Both Teams Score,Single,266.95,9.45,2522.68,Won,2522.68,-2255.73,1,AU
BET0009331,OP0037,PLR000100,2024-10-06,Football,Over/Under,Single,484.33,12.0,5811.96,Won,5811.96,-5327.63,1,AU
BET0009332,OP0053,PLR007221,2024-02-10,Cricket,Over/Under,Single,332.68,13.54,4504.49,Won,4504.49,-4171.81,0,CA
BET0009333,OP0064,PLR006611,2024-03-10,Rugby,First Goal Scorer,Accumulator,210.02,12.54,2633.65,Won,2633.65,-2423.63,0,CA
BET0009334,OP0052,PLR005647,2024-01-10,Cricket,First Goal Scorer,Accumulator,479.28,9.04,4332.69,Won,4332.69,-3853.41,0,NG
BET0009335,OP0016,PLR007384,2024-03-22,Tennis,Over/Under,Accumulator,458.18,9.7,4444.35,Lost,0,458.18,0,DE
BET0009336,OP0077,PLR003689,2024-12-25,Esports,Correct Score,System,213.35,8.72,1860.41,Won,1860.41,-1647.06,1,GB
BET0009337,OP0050,PLR003944,2024-01-18,Basketball,Match Winner,Accumulator,304.26,11.98,3645.03,Lost,0,304.26,0,NG
BET0009338,OP0012,PLR001071,2023-02-20,Tennis,Both Teams Score,Accumulator,415.24,8.23,3417.43,Lost,0,415.24,0,DE
BET0009339,OP0041,PLR007311,2023-07-28,Football,First Goal Scorer,Single,258.22,13.96,3604.75,Lost,0,258.22,1,PH
BET0009340,OP0070,PLR005226,2023-09-15,Tennis,Over/Under,Accumulator,249.46,2.35,586.23,Lost,0,249.46,0,IN
BET0009341,OP0076,PLR003436,2023-09-10,Football,First Goal Scorer,Accumulator,432.43,2.46,1063.78,Lost,0,432.43,0,AU
BET0009342,OP0048,PLR003954,2023-02-07,Baseball,Over/Under,Single,414.64,3.06,1268.8,Lost,0,414.64,1,AU
BET0009343,OP0061,PLR006745,2023-09-20,Rugby,First Goal Scorer,Single,136.78,9.09,1243.33,Lost,0,136.78,0,BR
BET0009344,OP0078,PLR000919,2023-10-12,Football,Asian Handicap,Single,169.98,4.31,732.61,Pending,0,169.98,1,IN
BET0009345,OP0052,PLR000951,2024-10-30,Tennis,Over/Under,Single,34.77,6.71,233.31,Lost,0,34.77,0,AU
BET0009346,OP0002,PLR006708,2023-12-13,Football,Correct Score,Single,329.32,2.66,875.99,Lost,0,329.32,1,KE
BET0009347,OP0062,PLR006174,2024-07-17,Tennis,Both Teams Score,Single,490.43,2.7,1324.16,Lost,0,490.43,0,GB
BET0009348,OP0028,PLR001630,2023-07-03,Basketball,Over/Under,Single,411.34,2.61,1073.6,Won,1073.6,-662.26,1,AU
BET0009349,OP0078,PLR003657,2023-04-20,Rugby,Both Teams Score,Single,120.54,4.41,531.58,Lost,0,120.54,0,KE
BET0009350,OP0045,PLR006904,2024-09-04,Baseball,Asian Handicap,Accumulator,97.08,10.51,1020.31,Lost,0,97.08,0,KE
BET0009351,OP0036,PLR006162,2023-10-11,Rugby,Match Winner,Single,471.66,11.85,5589.17,Lost,0,471.66,0,CA
BET0009352,OP0035,PLR005106,2024-10-31,Cricket,Asian Handicap,Single,191.97,4.77,915.7,Lost,0,191.97,0,CA
BET0009353,OP0011,PLR003572,2024-09-10,Football,Both Teams Score,Single,318.33,7.08,2253.78,Lost,0,318.33,0,NG
BET0009354,OP0022,PLR006408,2023-08-12,Cricket,Over/Under,Accumulator,91.2,13.85,1263.12,Lost,0,91.2,1,DE
BET0009355,OP0077,PLR002697,2023-04-06,Cricket,Correct Score,Single,201.1,10.43,2097.47,Lost,0,201.1,0,GB
BET0009356,OP0076,PLR001266,2024-10-24,Basketball,Correct Score,System,184.75,8.89,1642.43,Lost,0,184.75,0,KE
BET0009357,OP0047,PLR002230,2023-12-03,Baseball,Match Winner,Accumulator,360.17,10.91,3929.45,Won,3929.45,-3569.28,1,IN
BET0009358,OP0001,PLR000326,2024-11-04,Rugby,Match Winner,Accumulator,168.89,8.12,1371.39,Lost,0,168.89,1,CA
BET0009359,OP0063,PLR002301,2024-10-30,Rugby,Both Teams Score,Single,229.94,9.31,2140.74,Won,2140.74,-1910.8,1,IN
BET0009360,OP0026,PLR006948,2024-11-24,Basketball,First Goal Scorer,Accumulator,25.08,2.65,66.46,Won,66.46,-41.38,0,ZA
BET0009361,OP0063,PLR007079,2023-01-31,Football,Match Winner,Single,473.07,14.1,6670.29,Lost,0,473.07,0,AU
BET0009362,OP0002,PLR000682,2024-09-29,Basketball,Both Teams Score,Accumulator,27.59,4.81,132.71,Lost,0,27.59,1,ZA
BET0009363,OP0011,PLR001858,2024-04-17,Baseball,Both Teams Score,Single,179.98,4.28,770.31,Lost,0,179.98,1,IN
BET0009364,OP0025,PLR000073,2024-11-29,Rugby,First Goal Scorer,Accumulator,303.84,13.72,4168.68,Won,4168.68,-3864.84,0,IN
BET0009365,OP0018,PLR002788,2024-03-23,Tennis,Over/Under,Accumulator,209.56,8.95,1875.56,Lost,0,209.56,1,KE
BET0009366,OP0080,PLR002563,2023-01-05,Rugby,Match Winner,Single,287.51,13.62,3915.89,Lost,0,287.51,0,GB
BET0009367,OP0059,PLR001115,2024-02-01,Cricket,Asian Handicap,Accumulator,423.91,14.15,5998.33,Lost,0,423.91,1,GB
BET0009368,OP0054,PLR004118,2024-04-18,Baseball,Match Winner,Single,26.11,8.12,212.01,Lost,0,26.11,0,DE
BET0009369,OP0021,PLR000142,2024-05-16,Tennis,Asian Handicap,Accumulator,404.73,10.22,4136.34,Lost,0,404.73,1,IN
BET0009370,OP0075,PLR000941,2023-01-21,Football,Correct Score,Single,341.26,6.21,2119.22,Lost,0,341.26,0,AU
BET0009371,OP0058,PLR007579,2024-06-02,Baseball,Asian Handicap,Single,197.05,4.63,912.34,Won,912.34,-715.29,1,AU
BET0009372,OP0025,PLR001037,2023-09-18,Cricket,Match Winner,Accumulator,126.67,1.55,196.34,Lost,0,126.67,0,ZA
BET0009373,OP0066,PLR004532,2024-06-30,Football,Asian Handicap,Single,30.58,5.77,176.45,Lost,0,30.58,1,KE
BET0009374,OP0071,PLR005596,2023-10-20,Basketball,Correct Score,Accumulator,475.2,14.96,7108.99,Won,7108.99,-6633.79,1,NG
BET0009375,OP0026,PLR005692,2023-12-12,Football,Asian Handicap,Accumulator,316.96,11.83,3749.64,Lost,0,316.96,0,PH
BET0009376,OP0022,PLR000934,2024-12-17,Tennis,Correct Score,Single,222.16,11.72,2603.72,Lost,0,222.16,0,IN
BET0009377,OP0036,PLR002003,2023-05-21,Basketball,Match Winner,Single,431.22,1.88,810.69,Won,810.69,-379.47,0,ZA
BET0009378,OP0006,PLR001114,2023-03-18,Esports,Over/Under,Single,55.8,11.49,641.14,Won,641.14,-585.34,0,AU
BET0009379,OP0080,PLR001282,2023-01-13,Rugby,Both Teams Score,System,147.38,10.2,1503.28,Lost,0,147.38,1,AU
BET0009380,OP0026,PLR007454,2023-04-21,Rugby,Both Teams Score,System,282.39,10.21,2883.2,Lost,0,282.39,0,BR
BET0009381,OP0057,PLR007510,2023-04-05,Tennis,Correct Score,Accumulator,365.57,12.74,4657.36,Lost,0,365.57,0,NG
BET0009382,OP0002,PLR004217,2023-05-04,Tennis,First Goal Scorer,Accumulator,143.83,7.37,1060.03,Won,1060.03,-916.2,0,PH
BET0009383,OP0058,PLR004958,2023-07-18,Rugby,First Goal Scorer,Single,236.85,10.7,2534.29,Won,2534.29,-2297.44,1,NG
BET0009384,OP0006,PLR003365,2023-08-30,Baseball,Match Winner,Single,376.49,13.98,5263.33,Void,376.49,0.0,0,PH
BET0009385,OP0053,PLR002156,2023-05-21,Esports,Match Winner,Accumulator,422.5,5.13,2167.43,Lost,0,422.5,1,AU
BET0009386,OP0052,PLR001506,2024-03-05,Rugby,Asian Handicap,Single,203.28,14.82,3012.61,Won,3012.61,-2809.33,0,ZA
BET0009387,OP0071,PLR000347,2023-11-22,Baseball,Asian Handicap,Single,21.95,14.71,322.88,Won,322.88,-300.93,1,DE
BET0009388,OP0066,PLR002419,2024-03-14,Rugby,Match Winner,Accumulator,114.91,12.52,1438.67,Won,1438.67,-1323.76,0,AU
BET0009389,OP0014,PLR001822,2024-03-11,Esports,Correct Score,Single,203.67,10.66,2171.12,Won,2171.12,-1967.45,0,CA
BET0009390,OP0030,PLR004949,2023-06-24,Baseball,First Goal Scorer,Single,4.75,8.09,38.43,Pending,0,4.75,0,CA
BET0009391,OP0072,PLR001517,2024-02-13,Basketball,Both Teams Score,Accumulator,14.38,4.12,59.25,Lost,0,14.38,1,ZA
BET0009392,OP0029,PLR006556,2024-12-09,Rugby,Asian Handicap,System,495.85,9.45,4685.78,Lost,0,495.85,0,IN
BET0009393,OP0004,PLR002905,2024-10-08,Football,Correct Score,Accumulator,119.07,14.3,1702.7,Lost,0,119.07,1,NG
BET0009394,OP0067,PLR006127,2024-09-07,Cricket,Match Winner,Single,12.45,12.49,155.5,Lost,0,12.45,1,GB
BET0009395,OP0010,PLR006207,2024-05-06,Baseball,Match Winner,Accumulator,448.79,6.47,2903.67,Lost,0,448.79,1,DE
BET0009396,OP0059,PLR002202,2023-02-07,Esports,Over/Under,System,149.74,3.88,580.99,Lost,0,149.74,1,GB
BET0009397,OP0063,PLR005656,2023-03-10,Rugby,First Goal Scorer,System,44.45,12.94,575.18,Won,575.18,-530.73,1,AU
BET0009398,OP0003,PLR002421,2024-08-23,Esports,Asian Handicap,Single,128.58,14.98,1926.13,Won,1926.13,-1797.55,0,GB
BET0009399,OP0011,PLR007604,2024-08-14,Football,Match Winner,Single,135.53,12.38,1677.86,Won,1677.86,-1542.33,1,BR
BET0009400,OP0039,PLR000036,2024-01-18,Football,Correct Score,Accumulator,341.88,14.52,4964.1,Pending,0,341.88,0,IN
BET0009401,OP0050,PLR006261,2023-05-28,Rugby,Both Teams Score,Accumulator,326.26,10.99,3585.6,Pending,0,326.26,0,CA
BET0009402,OP0067,PLR004246,2024-07-09,Baseball,Match Winner,Accumulator,287.61,3.32,954.87,Void,287.61,0.0,0,ZA
BET0009403,OP0029,PLR006285,2024-08-10,Rugby,Asian Handicap,Accumulator,295.53,8.43,2491.32,Lost,0,295.53,1,ZA
BET0009404,OP0026,PLR000273,2024-05-03,Rugby,Over/Under,Single,23.24,12.14,282.13,Lost,0,23.24,0,ZA
BET0009405,OP0039,PLR004932,2023-08-11,Esports,Over/Under,Single,133.07,3.88,516.31,Lost,0,133.07,1,NG
BET0009406,OP0032,PLR003611,2024-12-12,Esports,First Goal Scorer,System,99.44,4.81,478.31,Won,478.31,-378.87,0,CA
BET0009407,OP0050,PLR003379,2024-09-29,Football,Correct Score,Single,15.55,5.07,78.84,Won,78.84,-63.29,1,AU
BET0009408,OP0050,PLR007205,2024-05-06,Cricket,Match Winner,Single,446.93,14.95,6681.6,Lost,0,446.93,0,NG
BET0009409,OP0015,PLR001611,2023-11-10,Tennis,Asian Handicap,Single,316.49,10.97,3471.9,Lost,0,316.49,0,BR
BET0009410,OP0029,PLR000823,2024-08-20,Cricket,Both Teams Score,Single,457.65,4.21,1926.71,Lost,0,457.65,0,BR
BET0009411,OP0024,PLR002524,2023-01-11,Esports,First Goal Scorer,Accumulator,243.32,12.98,3158.29,Lost,0,243.32,1,AU
BET0009412,OP0031,PLR005530,2023-09-25,Esports,Match Winner,Single,377.83,12.2,4609.53,Won,4609.53,-4231.7,0,CA
BET0009413,OP0027,PLR004344,2023-02-20,Football,Over/Under,Single,349.23,8.74,3052.27,Lost,0,349.23,1,PH
BET0009414,OP0055,PLR005609,2023-04-23,Cricket,Correct Score,Single,179.65,1.22,219.17,Lost,0,179.65,1,CA
BET0009415,OP0028,PLR002312,2023-02-26,Rugby,Match Winner,Single,151.99,4.9,744.75,Lost,0,151.99,0,BR
BET0009416,OP0055,PLR002082,2023-09-18,Rugby,Over/Under,Single,84.45,3.49,294.73,Lost,0,84.45,0,IN
BET0009417,OP0017,PLR002352,2023-06-09,Baseball,Correct Score,System,355.07,7.92,2812.15,Lost,0,355.07,1,AU
BET0009418,OP0020,PLR000304,2024-08-27,Esports,Correct Score,Single,442.77,6.21,2749.6,Lost,0,442.77,0,NG
BET0009419,OP0075,PLR003796,2024-01-09,Basketball,Over/Under,Accumulator,460.64,1.83,842.97,Lost,0,460.64,1,GB
BET0009420,OP0056,PLR006663,2023-05-25,Football,First Goal Scorer,Single,57.82,6.01,347.5,Lost,0,57.82,1,NG
BET0009421,OP0015,PLR006441,2024-02-03,Football,Correct Score,Single,135.38,11.62,1573.12,Won,1573.12,-1437.74,1,PH
BET0009422,OP0044,PLR004244,2024-12-19,Cricket,Over/Under,Single,250.34,5.21,1304.27,Won,1304.27,-1053.93,0,PH
BET0009423,OP0080,PLR007270,2023-06-05,Esports,Both Teams Score,Single,196.05,6.25,1225.31,Pending,0,196.05,0,CA
BET0009424,OP0079,PLR005393,2024-02-23,Basketball,Over/Under,Accumulator,284.27,12.02,3416.93,Lost,0,284.27,1,IN
BET0009425,OP0037,PLR007933,2024-10-27,Football,Match Winner,Accumulator,380.89,8.41,3203.28,Lost,0,380.89,0,BR
BET0009426,OP0029,PLR005513,2024-03-14,Football,First Goal Scorer,Single,105.04,10.04,1054.6,Won,1054.6,-949.56,0,ZA
BET0009427,OP0018,PLR001327,2024-09-09,Football,Correct Score,Single,186.29,12.66,2358.43,Lost,0,186.29,1,IN
BET0009428,OP0074,PLR000381,2024-09-15,Cricket,Correct Score,Single,81.42,14.33,1166.75,Lost,0,81.42,1,AU
BET0009429,OP0035,PLR003014,2023-06-11,Football,Both Teams Score,Single,241.85,4.51,1090.74,Pending,0,241.85,0,PH
BET0009430,OP0059,PLR004369,2024-12-19,Basketball,Correct Score,Single,453.48,2.88,1306.02,Lost,0,453.48,1,KE
BET0009431,OP0043,PLR002702,2023-02-23,Tennis,Over/Under,Single,11.27,4.5,50.71,Lost,0,11.27,1,DE
BET0009432,OP0013,PLR006661,2023-01-11,Basketball,Asian Handicap,Accumulator,360.87,11.21,4045.35,Lost,0,360.87,1,BR
BET0009433,OP0035,PLR002897,2023-05-27,Tennis,First Goal Scorer,Single,464.0,2.09,969.76,Won,969.76,-505.76,0,BR
BET0009434,OP0015,PLR001710,2024-10-04,Basketball,Over/Under,Single,390.86,8.4,3283.22,Lost,0,390.86,0,DE
BET0009435,OP0069,PLR007645,2024-12-25,Cricket,Asian Handicap,Single,210.25,3.11,653.88,Won,653.88,-443.63,0,AU
BET0009436,OP0053,PLR003259,2023-01-05,Baseball,Over/Under,Single,127.14,14.81,1882.94,Won,1882.94,-1755.8,0,AU
BET0009437,OP0059,PLR002925,2024-08-21,Cricket,Over/Under,Single,43.03,13.08,562.83,Won,562.83,-519.8,1,IN
BET0009438,OP0023,PLR000897,2024-02-29,Esports,Both Teams Score,Single,201.87,6.6,1332.34,Won,1332.34,-1130.47,0,IN
BET0009439,OP0006,PLR003502,2024-04-05,Football,Match Winner,Single,356.7,9.81,3499.23,Lost,0,356.7,0,AU
BET0009440,OP0026,PLR002911,2024-03-24,Tennis,Both Teams Score,Accumulator,50.36,1.22,61.44,Lost,0,50.36,0,ZA
BET0009441,OP0015,PLR001628,2023-08-10,Tennis,Correct Score,Single,196.15,9.78,1918.35,Won,1918.35,-1722.2,0,ZA
BET0009442,OP0001,PLR002968,2023-12-08,Cricket,Both Teams Score,Single,351.7,5.25,1846.42,Won,1846.42,-1494.72,0,BR
BET0009443,OP0032,PLR002902,2023-08-22,Esports,Match Winner,Single,173.9,1.29,224.33,Lost,0,173.9,0,AU
BET0009444,OP0034,PLR003920,2024-11-13,Tennis,Both Teams Score,Single,487.92,11.43,5576.93,Lost,0,487.92,0,DE
BET0009445,OP0054,PLR004396,2024-02-02,Basketball,Correct Score,System,245.47,7.81,1917.12,Won,1917.12,-1671.65,0,KE
BET0009446,OP0012,PLR007326,2024-08-10,Cricket,Correct Score,Accumulator,276.66,3.13,865.95,Lost,0,276.66,1,ZA
BET0009447,OP0070,PLR007635,2024-07-02,Baseball,Asian Handicap,Accumulator,73.61,8.01,589.62,Lost,0,73.61,0,AU
BET0009448,OP0041,PLR002118,2024-07-19,Basketball,Match Winner,Single,192.62,5.2,1001.62,Pending,0,192.62,0,KE
BET0009449,OP0021,PLR005471,2023-09-16,Basketball,Match Winner,System,422.99,10.26,4339.88,Won,4339.88,-3916.89,1,GB
BET0009450,OP0011,PLR007485,2024-08-06,Esports,Both Teams Score,Single,420.86,1.39,585.0,Lost,0,420.86,0,BR
BET0009451,OP0065,PLR003752,2024-03-18,Cricket,Correct Score,Single,416.89,4.47,1863.5,Won,1863.5,-1446.61,0,IN
BET0009452,OP0075,PLR000734,2024-09-19,Tennis,Match Winner,System,260.9,1.92,500.93,Lost,0,260.9,1,ZA
BET0009453,OP0065,PLR007308,2023-11-18,Football,Correct Score,System,31.58,8.21,259.27,Lost,0,31.58,0,DE
BET0009454,OP0054,PLR004351,2023-01-16,Tennis,Over/Under,Accumulator,181.12,11.35,2055.71,Pending,0,181.12,0,IN
BET0009455,OP0078,PLR005696,2023-10-19,Cricket,First Goal Scorer,Accumulator,335.55,3.96,1328.78,Lost,0,335.55,0,BR
BET0009456,OP0037,PLR003441,2023-10-23,Basketball,First Goal Scorer,Single,85.63,8.95,766.39,Won,766.39,-680.76,0,GB
BET0009457,OP0048,PLR002878,2024-07-18,Tennis,First Goal Scorer,Single,338.15,1.77,598.53,Won,598.53,-260.38,0,DE
BET0009458,OP0080,PLR003431,2024-05-30,Basketball,First Goal Scorer,Single,394.87,9.87,3897.37,Pending,0,394.87,0,NG
BET0009459,OP0005,PLR007947,2024-12-01,Football,Over/Under,Accumulator,18.27,9.48,173.2,Lost,0,18.27,0,DE
BET0009460,OP0007,PLR005869,2024-02-15,Cricket,Match Winner,Single,393.96,13.38,5271.18,Lost,0,393.96,1,PH
BET0009461,OP0026,PLR005047,2024-01-15,Tennis,Correct Score,Single,119.11,11.61,1382.87,Won,1382.87,-1263.76,1,ZA
BET0009462,OP0027,PLR005435,2023-01-10,Baseball,Match Winner,Single,1.41,12.14,17.12,Won,17.12,-15.71,1,BR
BET0009463,OP0021,PLR006414,2023-07-15,Football,Asian Handicap,Single,140.2,3.39,475.28,Lost,0,140.2,1,IN
BET0009464,OP0002,PLR003420,2024-02-01,Tennis,Match Winner,Accumulator,160.04,1.95,312.08,Lost,0,160.04,0,GB
BET0009465,OP0049,PLR007477,2023-12-28,Football,Over/Under,Single,145.51,8.75,1273.21,Lost,0,145.51,0,KE
BET0009466,OP0063,PLR006858,2023-07-08,Rugby,Both Teams Score,Single,225.2,9.44,2125.89,Lost,0,225.2,0,NG
BET0009467,OP0059,PLR001367,2024-05-14,Basketball,Match Winner,Accumulator,91.17,11.27,1027.49,Lost,0,91.17,0,KE
BET0009468,OP0055,PLR000691,2023-08-08,Cricket,Correct Score,Single,373.78,2.65,990.52,Lost,0,373.78,1,CA
BET0009469,OP0067,PLR005809,2023-02-15,Baseball,Match Winner,Single,105.08,10.2,1071.82,Lost,0,105.08,1,GB
BET0009470,OP0040,PLR007940,2023-04-20,Football,Asian Handicap,Single,267.07,5.37,1434.17,Lost,0,267.07,1,DE
BET0009471,OP0070,PLR002202,2024-12-26,Tennis,Asian Handicap,Single,229.82,14.3,3286.43,Lost,0,229.82,1,KE
BET0009472,OP0048,PLR004586,2024-10-22,Basketball,Both Teams Score,Accumulator,133.35,11.08,1477.52,Lost,0,133.35,0,PH
BET0009473,OP0044,PLR007321,2024-04-14,Football,Asian Handicap,Accumulator,11.21,9.57,107.28,Won,107.28,-96.07,1,NG
BET0009474,OP0053,PLR007642,2023-01-26,Cricket,Asian Handicap,Single,208.99,1.92,401.26,Pending,0,208.99,0,AU
BET0009475,OP0015,PLR004180,2023-07-18,Rugby,Asian Handicap,Single,386.23,7.87,3039.63,Lost,0,386.23,0,NG
BET0009476,OP0018,PLR002259,2023-04-02,Esports,Match Winner,Single,108.72,11.37,1236.15,Won,1236.15,-1127.43,1,KE
BET0009477,OP0064,PLR001747,2023-09-22,Baseball,Correct Score,Single,260.66,10.47,2729.11,Lost,0,260.66,0,DE
BET0009478,OP0046,PLR003334,2024-03-12,Rugby,Both Teams Score,Single,151.69,1.72,260.91,Lost,0,151.69,1,CA
BET0009479,OP0065,PLR002374,2023-01-30,Tennis,Asian Handicap,Single,81.64,7.42,605.77,Won,605.77,-524.13,0,GB
BET0009480,OP0018,PLR003236,2024-04-24,Rugby,Both Teams Score,Single,28.46,3.36,95.63,Lost,0,28.46,0,IN
BET0009481,OP0002,PLR004665,2023-02-12,Cricket,Match Winner,Single,477.8,5.05,2412.89,Lost,0,477.8,0,GB
BET0009482,OP0078,PLR004792,2023-05-11,Tennis,Both Teams Score,Single,28.53,5.28,150.64,Won,150.64,-122.11,1,BR
BET0009483,OP0022,PLR004207,2023-06-05,Esports,Both Teams Score,Accumulator,164.2,4.04,663.37,Lost,0,164.2,1,DE
BET0009484,OP0070,PLR006170,2023-05-12,Rugby,Asian Handicap,Single,29.28,1.64,48.02,Won,48.02,-18.74,1,GB
BET0009485,OP0013,PLR001472,2023-07-02,Football,First Goal Scorer,Single,290.04,5.27,1528.51,Lost,0,290.04,1,IN
BET0009486,OP0041,PLR003420,2023-08-12,Tennis,Correct Score,Single,224.97,9.1,2047.23,Won,2047.23,-1822.26,1,PH
BET0009487,OP0048,PLR002545,2024-12-24,Esports,Match Winner,Single,428.69,4.28,1834.79,Won,1834.79,-1406.1,0,AU
BET0009488,OP0032,PLR007488,2023-04-15,Basketball,Asian Handicap,Single,276.6,12.76,3529.42,Pending,0,276.6,1,BR
BET0009489,OP0031,PLR001762,2024-08-30,Basketball,Asian Handicap,System,400.68,3.75,1502.55,Won,1502.55,-1101.87,0,DE
BET0009490,OP0068,PLR007614,2023-02-03,Baseball,Match Winner,System,363.35,3.91,1420.7,Won,1420.7,-1057.35,0,GB
BET0009491,OP0061,PLR006586,2023-04-24,Basketball,First Goal Scorer,Accumulator,43.73,9.6,419.81,Lost,0,43.73,1,BR
BET0009492,OP0057,PLR004625,2023-03-11,Baseball,Match Winner,Single,99.27,6.19,614.48,Void,99.27,0.0,1,NG
BET0009493,OP0018,PLR002669,2024-02-09,Basketball,Both Teams Score,Accumulator,28.52,3.61,102.96,Void,28.52,0.0,0,GB
BET0009494,OP0019,PLR001403,2024-04-26,Esports,First Goal Scorer,Single,207.29,11.02,2284.34,Pending,0,207.29,0,AU
BET0009495,OP0032,PLR000400,2024-05-08,Baseball,Asian Handicap,Single,474.47,2.92,1385.45,Won,1385.45,-910.98,1,IN
BET0009496,OP0035,PLR003477,2023-09-06,Cricket,Both Teams Score,Accumulator,279.33,7.65,2136.87,Lost,0,279.33,0,CA
BET0009497,OP0065,PLR007772,2023-04-19,Basketball,Asian Handicap,System,154.04,4.23,651.59,Lost,0,154.04,0,KE
BET0009498,OP0024,PLR004625,2023-06-04,Esports,Over/Under,Accumulator,419.25,14.99,6284.56,Lost,0,419.25,0,AU
BET0009499,OP0005,PLR004591,2024-02-01,Football,First Goal Scorer,Single,221.74,6.35,1408.05,Lost,0,221.74,1,BR
BET0009500,OP0004,PLR006075,2024-11-06,Basketball,Both Teams Score,Accumulator,476.35,1.18,562.09,Won,562.09,-85.74,0,GB
BET0009501,OP0027,PLR005616,2024-01-14,Football,Over/Under,Accumulator,231.39,11.11,2570.74,Lost,0,231.39,1,ZA
BET0009502,OP0019,PLR007283,2024-03-09,Baseball,Asian Handicap,Single,485.56,7.39,3588.29,Won,3588.29,-3102.73,0,PH
BET0009503,OP0056,PLR003611,2024-11-07,Esports,Correct Score,Single,382.81,7.98,3054.82,Won,3054.82,-2672.01,0,PH
